INSEE;lon;lat
97402;55.62656455;-21.0316015
97417;55.74358455;-21.30839515
97410;55.6312179;-21.0886742
97406;55.644211299999995;-21.15296665
97419;55.7418012;-21.177849000000002
97412;55.644018599999995;-21.29214535
97414;55.42244325;-21.22550295
97413;55.343156449999995;-21.1815574
97424;55.455541600000004;-21.14028745
97403;55.4936464;-21.21075875
97416;55.50432025;-21.3090106
97423;55.3377469;-21.11382655
97401;55.3628537;-21.201873300000003
97313;-52.50588045;4.81236705
97308;-52.0749728;3.80775575
97362;-54.04630495;4.01647715
97314;-51.826129800000004;4.2104037
97309;-52.28088095;4.8896868
97352;-53.4332771;3.8180656500000003
97306;-53.678371150000004;4.99545785
97353;-53.827536800000004;3.0489555
97310;-52.51636065;4.46850085
97311;-54.01046895;4.9477624
97303;-53.29789785;5.23954305
97301;-52.47973965;4.0081374499999995
97357;-54.11482530000001;4.3755828999999995
97360;-54.2170969;4.9018589
97307;-52.34976105;4.8280579
97361;-53.9167246;5.6742573
97356;-52.691576999999995;2.8678977
97304;-52.77665665;4.90851355
97305;-52.4834507;4.9925255
97312;-53.009660100000005;5.2417542
97358;-53.1108169;4.4852866
97302;-52.3319114;4.9463898
57730;6.45;49.17
57132;6.49;48.82
55111;5.50;48.89
57663;6.17;49.23
57364;6.41;49.44
57439;6.46;49.45
55386;5.76;48.94
54393;6.59;48.49
54472;6.62;48.54
57110;6.56;49.26
54579;5.99;48.94
57150;6.43;49.16
54564;5.92;48.94
57266;6.70;48.78
57501;6.78;48.93
57695;6.45;49.13
88407;5.77;48.47
54175;6.39;48.49
55331;5.47;48.66
88074;5.51;48.36
57679;6.62;49.08
54484;6.83;48.51
54086;5.76;48.76
88433;5.95;48.35
54023;6.53;48.72
57620;6.01;49.19
57176;6.94;49.10
57131;6.60;49.28
88293;5.72;48.45
57412;6.15;49.11
55278;5.58;48.71
57252;6.46;49.24
57009;6.30;48.85
57204;6.27;49.16
57151;6.66;48.89
55281;5.80;49.09
57553;6.15;49.02
55157;5.60;49.02
57107;6.55;48.91
54508;6.21;48.83
88449;6.22;48.35
55311;5.70;49.11
54595;6.48;48.54
55121;5.62;49.06
57058;6.94;49.17
57507;6.56;49.16
88523;5.79;48.35
55228;5.65;49.03
54464;6.21;48.90
54418;6.61;48.67
54589;6.06;48.97
54531;5.93;48.41
55072;5.63;49.16
57715;6.25;48.97
55315;5.39;48.50
88110;6.53;48.41
54260;6.51;48.55
88519;6.90;48.34
54329;6.50;48.59
57198;6.78;48.98
54255;6.48;48.50
54229;6.69;48.46
88013;5.90;48.41
57189;6.60;48.98
88077;6.69;48.35
57395;6.52;48.95
54373;6.56;48.56
57416;6.10;48.98
55244;5.60;49.18
54511;5.83;49.07
54153;5.83;49.01
54599;5.86;49.06
54244;5.87;49.03
54550;6.61;48.50
55274;5.59;48.96
54494;5.93;48.47
54353;5.88;49.10
54441;5.89;49.07
54477;5.90;49.02
55201;5.58;49.21
55054;5.51;48.87
54112;5.92;49.05
54535;5.92;49.08
54593;5.94;49.01
54570;5.95;48.99
54435;5.96;48.97
54355;5.95;48.85
55160;5.59;49.00
54410;5.97;49.02
54193;5.96;48.91
54460;5.98;48.81
54225;5.99;48.84
54463;5.99;48.79
54379;5.78;48.50
57214;6.27;49.44
57152;6.35;49.46
54573;6.01;48.82
54239;6.02;48.84
54505;6.02;48.63
54318;6.05;48.75
54305;6.20;48.75
54331;6.57;48.44
54144;6.26;48.52
54509;6.38;48.64
54269;6.39;48.60
54145;6.41;48.64
54249;5.84;49.10
54480;6.75;48.57
57282;6.17;49.50
57678;5.98;49.41
54545;5.99;48.43
55055;5.54;49.16
54576;5.48;49.47
54476;5.49;49.46
55583;5.74;49.04
57350;6.09;49.06
54420;5.50;49.44
52342;5.41;48.38
55267;5.80;49.03
54486;6.25;48.50
54236;5.52;49.42
54582;5.55;49.48
55216;5.67;49.30
54134;5.55;49.46
54590;5.63;49.47
54212;5.65;49.50
54378;5.67;49.47
54067;5.68;49.44
54137;5.70;49.49
54574;5.69;49.51
54537;5.71;49.46
54565;6.34;48.57
57222;6.91;49.15
54172;5.71;49.44
57181;6.82;48.86
57645;6.14;49.20
54428;5.71;49.42
54602;5.71;49.40
54314;5.73;49.50
54489;5.73;49.38
54151;5.74;49.48
88228;6.49;48.39
54370;5.88;48.81
54081;5.74;49.41
55503;5.66;48.51
54033;5.74;49.32
54058;5.74;49.21
54049;5.75;49.44
54451;5.76;49.50
54362;5.76;49.39
54323;5.77;49.52
54598;5.77;49.36
54004;5.75;49.26
57348;7.00;49.11
54127;5.77;49.47
88168;6.54;48.37
54056;5.77;49.41
54169;5.76;49.33
54290;5.78;49.45
54515;6.05;48.54
54231;5.76;49.24
54408;5.77;49.17
54367;5.79;49.50
54261;5.79;49.52
54009;5.78;49.13
55556;5.43;49.29
54425;5.78;49.31
54389;5.78;49.21
88031;5.85;48.33
54321;5.80;49.53
55460;5.61;48.82
55357;5.57;49.23
57493;6.66;48.81
57398;6.84;49.03
57444;6.53;49.12
54568;5.80;49.42
57545;6.12;49.13
54254;5.81;49.50
57627;6.34;49.05
57268;6.74;48.87
54050;6.53;48.69
57102;6.20;49.28
57397;6.65;48.74
57286;6.48;49.39
54282;5.80;49.39
54440;5.79;49.15
54436;5.80;49.35
52131;5.39;48.45
55104;5.44;48.45
57520;6.60;48.85
54277;5.80;49.17
54295;5.81;49.32
54385;5.82;49.44
54524;5.81;49.20
54402;5.81;49.28
54093;5.81;49.12
57580;6.63;48.89
54493;5.83;49.53
54198;5.82;49.24
54575;5.83;49.47
54363;5.83;49.37
54394;5.83;49.34
54213;5.83;49.14
54082;5.82;49.17
54592;6.08;48.46
54194;5.84;49.41
57305;6.00;49.39
54413;5.84;49.23
54084;5.84;49.33
57423;6.51;48.84
54334;5.85;49.30
54270;5.86;49.50
54002;5.84;49.20
54326;5.85;49.24
54136;5.85;49.17
57037;6.34;49.03
54018;5.86;49.27
52003;5.48;48.33
54096;5.88;49.44
54504;5.88;49.39
54525;5.88;49.46
54015;5.88;49.34
54302;5.89;49.25
54286;5.87;49.18
54180;6.39;48.73
54581;5.87;49.12
54291;6.01;48.47
54273;5.88;49.15
54536;5.89;49.31
54181;5.90;49.42
54101;6.75;48.49
54029;5.89;49.37
54521;5.91;49.47
54048;5.89;49.23
54253;5.90;49.20
54066;5.91;49.30
54069;5.92;49.39
54149;5.92;49.43
54580;5.93;49.46
54026;6.49;48.72
54156;6.13;48.39
54227;5.92;49.17
54041;5.88;48.56
54491;5.93;49.35
54103;5.93;49.12
54171;5.93;49.15
54533;5.94;49.32
57480;6.15;49.10
57650;6.36;49.44
57106;6.54;49.30
54371;5.95;49.20
54099;5.95;49.26
54283;5.96;49.16
54036;5.97;49.29
54051;5.97;49.18
54453;5.90;48.99
54028;5.98;49.21
54003;5.98;48.36
57459;6.42;49.46
54478;5.97;49.12
55034;5.43;49.50
54078;6.74;48.58
54263;5.99;49.22
54469;6.00;49.17
54280;6.01;49.23
88212;5.48;48.39
54412;5.45;49.49
57323;6.15;49.42
57361;6.37;49.39
54396;6.87;48.45
54330;6.22;48.60
57273;6.58;49.32
57559;6.36;48.89
55515;5.61;49.08
88278;5.94;48.36
54431;6.05;48.92
55053;5.56;49.32
57532;6.22;48.97
54131;6.18;48.88
57570;6.63;49.26
54132;6.14;48.51
54377;6.80;48.51
57759;6.69;48.89
54445;6.51;48.65
54053;6.53;48.67
54122;5.92;48.65
57118;6.34;49.35
55217;5.67;48.48
54350;6.61;48.60
57062;6.31;49.43
57351;6.26;49.07
57621;6.64;48.81
57138;6.49;48.96
54200;5.85;48.88
54597;6.18;48.43
57445;6.11;49.01
88334;6.02;48.34
57693;6.23;49.13
57524;6.69;48.72
55215;5.51;48.49
57717;6.65;48.99
55189;5.43;49.19
54284;5.78;49.29
55487;5.56;48.99
55212;5.63;48.81
57242;6.13;49.27
57011;6.87;48.93
54444;6.22;48.92
54406;6.72;48.55
54501;6.52;48.46
88511;5.58;48.35
54072;6.10;48.85
54107;6.69;48.54
57111;6.08;49.19
57512;6.26;49.13
55456;5.72;48.65
54324;6.32;48.50
57649;6.27;49.15
57702;6.53;48.86
54569;6.13;48.84
55522;5.69;48.64
54264;6.09;48.54
88060;6.04;48.36
57539;6.62;48.91
88156;6.64;48.39
54088;5.89;48.74
54155;6.46;48.62
57224;6.68;49.07
57070;6.49;49.24
57684;6.75;49.05
55507;5.67;49.03
57084;6.37;48.80
54183;6.47;48.42
54024;6.29;48.84
57173;6.85;48.79
54098;6.36;48.49
54417;6.06;48.53
54424;6.28;48.92
57274;6.62;49.19
54311;6.30;48.67
57024;6.25;49.20
57247;6.52;48.85
57288;6.65;49.18
57272;6.82;48.80
88066;6.09;48.37
57217;6.56;49.07
54163;6.70;48.58
54238;6.25;48.42
55066;5.51;48.64
55566;5.40;49.02
54233;6.77;48.60
57026;6.39;49.46
57239;6.78;49.00
57674;6.41;48.91
57161;6.84;48.85
55002;5.55;49.20
57032;6.05;49.09
57090;6.68;48.79
55096;5.64;48.95
55247;5.47;48.49
88412;6.75;48.36
88372;6.86;48.41
54407;6.06;48.47
54457;6.74;48.66
54340;5.96;48.88
57281;6.60;48.89
57564;6.84;48.68
54095;6.22;48.82
57643;6.27;48.95
54063;5.84;48.85
57720;6.63;49.28
57249;6.35;49.14
88165;6.84;48.36
57654;6.37;49.12
57708;6.20;49.01
57190;6.54;49.05
55107;5.43;49.31
88435;6.81;48.34
88410;6.75;48.39
57467;6.24;49.14
55439;5.56;49.13
55400;5.72;49.15
54337;5.87;49.36
54065;6.81;48.44
88453;5.61;48.43
57122;6.84;49.08
54079;6.06;48.88
57360;6.97;49.16
55303;5.68;48.87
54294;6.15;48.85
54354;6.04;48.56
88529;6.19;48.37
54248;5.81;48.82
54299;6.26;48.47
57655;6.30;48.97
54556;6.71;48.60
57194;6.11;49.41
54170;6.33;48.51
57687;6.69;48.95
54168;6.25;48.74
57174;6.59;48.95
57054;6.46;48.96
54300;6.24;48.65
54542;5.92;49.21
55533;5.64;48.62
57245;6.29;49.43
57389;6.71;49.04
54470;5.80;48.89
54455;6.48;48.46
57116;6.29;48.98
55191;5.61;49.24
57067;6.19;49.31
55270;5.77;48.89
57134;6.06;49.13
55336;5.47;49.36
57077;6.61;48.73
57309;6.60;49.31
54345;6.27;48.60
54124;6.77;48.59
57187;6.49;49.22
57527;6.25;49.03
55472;5.46;48.69
54288;5.83;48.75
88025;5.54;48.42
57451;6.56;48.93
57739;6.50;49.36
54388;6.64;48.67
88042;6.68;48.41
54228;6.50;48.44
54359;6.38;48.51
54102;5.86;48.71
54242;5.88;48.63
54390;6.09;48.91
57569;6.48;49.41
55141;5.38;48.79
54561;6.46;48.44
55363;5.75;49.10
54166;5.87;49.01
57306;6.07;49.33
54208;5.93;48.74
88478;5.85;48.44
55219;5.56;49.16
55232;5.73;49.10
54037;6.23;48.58
57671;6.39;48.94
54005;6.17;48.46
88102;5.57;48.41
54485;5.64;49.53
54514;5.63;49.51
55475;5.60;48.64
54458;6.83;48.61
57519;6.58;49.15
57765;6.69;49.18
54358;6.38;48.76
54011;5.57;49.51
55512;5.42;48.99
57182;6.41;48.88
54265;6.17;48.64
54118;5.51;49.48
54138;5.72;49.53
54178;5.50;49.50
54234;5.68;49.54
57203;6.20;49.50
57586;6.03;49.41
54322;5.59;49.46
88073;6.28;48.35
54382;5.78;49.55
54572;5.66;49.54
55169;5.45;49.53
55508;5.43;49.57
54376;6.24;48.79
55544;5.46;49.50
55546;5.43;49.53
55547;5.42;49.55
54206;6.54;48.53
54278;6.16;48.41
57478;6.81;48.93
57008;6.61;49.01
54538;5.75;48.57
54344;6.29;48.45
55412;5.76;48.84
54167;5.92;48.67
57219;6.26;49.24
88393;5.74;48.36
55269;5.42;48.93
57531;6.35;49.37
54113;6.35;48.73
57049;6.14;49.12
55064;5.43;48.98
54090;6.16;48.76
57065;6.71;48.93
88154;5.66;48.44
54447;6.73;48.54
55534;5.59;48.45
88270;5.57;48.32
55168;5.62;49.36
57183;6.69;48.75
55450;5.48;49.42
54217;6.73;48.48
57211;6.11;49.19
57213;6.53;49.32
57353;6.66;48.77
57147;6.16;49.01
54563;6.09;48.48
54541;6.50;48.68
88008;6.67;48.38
57199;6.07;49.42
57672;6.13;49.38
88367;6.63;48.35
55005;5.60;48.52
54551;6.69;48.67
54368;6.78;48.53
57371;6.32;49.46
57624;6.10;49.11
54013;6.78;48.63
88355;6.36;48.35
55263;5.47;48.87
57036;6.39;48.80
54074;6.51;48.63
54364;6.14;48.59
88186;6.06;48.35
55050;5.47;49.23
57047;6.60;49.10
54356;6.52;48.44
54274;6.21;48.67
88290;5.79;48.45
57340;6.99;49.10
55436;5.63;48.46
54259;6.75;48.55
57319;6.48;49.00
57474;6.17;49.26
57326;6.45;49.19
57144;6.85;49.14
54007;6.02;48.74
57236;6.47;48.92
54105;5.84;48.57
88308;5.64;48.35
88432;6.58;48.44
88376;5.72;48.34
54513;6.14;48.47
54123;6.13;48.63
54243;6.72;48.52
55211;5.57;49.26
54571;6.24;48.62
54400;6.23;48.88
54044;6.85;48.57
55540;5.55;49.02
57696;6.62;49.18
57764;6.13;49.47
57538;6.41;48.79
57670;6.56;48.99
54449;6.47;48.57
57572;6.39;49.01
54499;5.80;48.87
57292;6.45;48.91
57241;6.87;48.77
57373;6.75;49.08
54062;6.22;48.52
54546;6.02;48.96
54126;6.28;48.86
88056;6.17;48.34
54434;6.11;48.44
54317;5.91;48.87
54500;5.95;48.50
57562;6.06;49.30
55387;5.66;49.36
57676;6.37;48.96
57625;6.49;48.79
54289;6.27;48.74
57525;6.41;48.86
55067;5.42;48.65
54442;6.10;48.47
54560;6.81;48.46
57417;6.86;48.87
57662;6.58;48.97
57240;6.80;49.15
54148;6.57;48.61
57178;6.85;49.01
55100;5.70;48.55
54032;6.13;48.53
57209;6.59;49.04
57415;6.11;49.14
88100;6.01;48.35
55173;5.63;48.54
88020;5.86;48.49
57667;6.57;49.23
55333;5.44;48.80
54439;6.27;48.70
57596;6.86;49.16
55245;5.70;48.94
55105;5.51;49.14
57388;6.50;49.43
55553;5.61;48.78
88480;6.28;48.34
54391;5.96;49.23
57368;6.03;49.34
54001;6.27;48.89
54366;6.14;48.61
57202;6.96;49.18
54060;6.09;48.81
54386;6.44;48.48
57109;6.22;49.45
57104;6.19;49.44
55008;5.65;49.26
55097;5.70;48.59
55559;5.57;48.62
57167;6.40;49.31
55406;5.67;49.12
57430;6.54;49.02
57463;6.20;49.11
57278;6.84;48.88
54479;6.30;48.51
88163;6.33;48.38
55057;5.68;49.19
57284;6.55;49.12
54059;6.19;48.85
57652;6.15;48.99
57394;6.82;48.96
54257;6.20;48.65
57689;6.26;49.36
54184;6.23;48.71
54461;6.36;48.52
57297;6.66;48.97
57733;6.25;49.30
55142;5.51;48.45
55396;5.69;48.67
55421;5.47;48.63
57287;6.24;49.38
57691;6.52;49.25
55184;5.64;48.74
57452;6.19;49.16
54142;6.23;48.47
57537;6.86;49.21
57251;6.22;48.99
57549;6.64;49.05
57515;6.04;49.03
55122;5.56;48.75
88286;6.16;48.40
55429;5.67;49.10
88232;5.87;48.46
54230;6.87;48.61
54380;5.85;48.62
57038;5.96;49.46
55150;5.47;48.59
57550;6.67;49.16
88024;6.22;48.38
57426;6.30;49.27
57757;6.20;49.35
55462;5.67;49.01
55407;5.55;48.81
54528;5.89;48.69
54566;5.96;48.94
88298;6.65;48.42
54140;6.03;48.37
55485;5.69;48.56
55565;5.74;49.13
57547;6.18;48.99
57422;6.18;48.96
54245;6.34;48.48
57123;6.71;49.17
55148;5.53;48.57
54042;6.28;48.44
54519;6.81;48.41
54203;6.10;48.46
54219;6.38;48.68
54164;6.03;48.42
57579;6.91;48.76
54559;6.29;48.53
54279;6.02;48.87
57492;6.02;49.28
54204;6.09;48.39
57136;6.44;49.30
55431;5.75;48.89
54529;5.95;48.41
88150;5.91;48.34
55557;5.61;49.14
55280;5.71;49.21
57328;6.51;48.98
57200;6.37;49.15
55344;5.70;48.52
54221;6.15;48.49
57677;6.24;49.25
54177;6.68;48.64
54600;6.71;48.65
54232;5.98;48.68
54522;6.03;48.44
57494;6.89;48.91
54046;5.85;48.52
57379;6.62;48.97
54315;6.27;48.80
54021;6.30;48.81
54527;6.26;48.55
57295;6.61;48.81
57043;6.20;49.25
57502;6.56;49.35
57754;6.59;48.75
57098;6.76;48.87
54554;6.20;48.44
55264;5.45;48.85
57536;6.87;48.99
55220;5.47;48.78
54071;6.47;48.75
55179;5.41;48.74
55358;5.39;48.68
55236;5.43;49.12
54518;5.90;48.93
88305;5.70;48.43
88257;6.06;48.33
55330;5.49;48.68
54374;6.42;48.77
57555;6.43;48.93
57014;6.82;49.03
54043;6.09;48.59
57156;6.31;49.06
57258;6.84;48.97
54333;6.25;48.92
88513;6.33;48.33
54034;5.95;48.77
57578;5.97;49.09
88121;6.41;48.38
88354;6.15;48.37
57498;6.01;49.32
55024;5.47;49.29
54343;5.79;48.83
54135;5.90;48.52
57162;6.16;49.04
55046;5.81;48.96
57675;6.85;48.91
88460;5.74;48.41
54185;6.05;48.46
57401;6.71;48.88
54141;6.28;48.59
54549;6.32;48.64
54473;6.14;48.43
54325;6.37;48.43
54224;6.22;48.41
57622;6.04;49.19
88084;6.29;48.41
54182;5.81;48.91
54130;6.41;48.47
57453;6.80;49.05
54152;6.39;48.57
57516;6.58;49.27
54258;6.57;48.66
54085;6.40;48.45
54092;6.11;48.37
57270;6.69;48.83
55465;5.59;49.04
54398;6.88;48.52
57052;6.82;49.07
54534;5.77;48.72
55290;5.39;48.81
57212;6.10;49.03
55063;5.74;49.29
57529;6.01;49.44
57488;6.78;48.67
57644;6.83;49.11
57166;6.56;48.89
88477;5.44;48.36
55059;5.43;48.53
54019;5.82;48.81
54016;5.89;48.77
54256;6.32;48.53
88006;6.14;48.35
57343;6.18;49.33
57767;6.23;49.32
55127;5.43;48.83
57724;6.10;49.28
88364;6.10;48.34
57669;6.89;49.13
57044;6.82;48.73
54125;6.64;48.52
54187;5.86;48.92
57069;6.65;49.27
54397;6.11;48.61
57587;6.71;48.91
54543;6.55;48.46
55026;5.58;48.54
54139;6.40;48.69
57707;6.01;49.14
55085;5.72;48.81
57660;6.93;49.20
54022;6.03;49.01
57191;6.29;49.36
57115;6.55;48.96
55496;5.66;48.72
88389;5.98;48.34
57257;6.41;48.81
55328;5.66;48.53
57396;6.10;49.13
57755;6.38;48.91
57466;6.96;49.10
55188;5.44;49.48
55464;5.69;49.38
57441;6.17;49.38
57409;6.74;49.03
54352;6.06;48.66
57436;6.36;48.84
57668;6.67;49.05
55443;5.70;49.22
55171;5.48;49.18
54281;6.52;48.61
54459;6.18;48.60
88219;5.67;48.46
57588;6.25;49.46
57341;6.33;49.41
57642;6.12;49.11
57496;6.81;48.91
88255;5.75;48.46
57171;6.38;48.88
57694;6.24;49.15
55454;5.45;48.71
57254;5.99;49.06
57031;6.27;49.09
54073;5.93;48.62
57143;6.09;49.26
54298;5.81;48.71
55397;5.74;48.54
57149;6.53;49.35
57576;6.34;49.43
54304;6.11;48.68
54553;6.21;48.45
55218;5.51;49.28
57718;6.44;49.06
54360;5.85;48.77
54192;6.29;48.55
88242;5.81;48.37
57372;6.24;49.35
55368;5.55;48.67
57475;6.26;49.50
54047;5.84;48.55
54008;5.92;48.55
54496;5.80;48.52
57230;6.51;49.10
54583;5.98;48.66
55258;5.70;48.78
57567;6.51;49.27
55445;5.63;49.39
57403;6.26;48.99
57597;6.06;49.27
54150;6.15;48.79
54157;6.06;48.83
57534;6.22;49.07
54387;6.15;48.92
57698;6.47;48.98
88333;6.67;48.40
57027;6.53;48.98
88015;5.83;48.40
57262;6.74;48.98
54240;5.85;48.83
55563;5.50;49.36
57229;6.87;48.64
57514;6.97;49.13
54174;5.84;48.68
57082;6.79;49.06
54285;6.56;48.74
54584;5.96;48.73
57269;6.20;49.30
55182;5.69;49.26
88313;6.42;48.35
57073;6.81;49.13
57666;6.13;49.35
57681;6.60;49.26
54109;6.18;48.53
54372;6.25;48.83
57737;6.31;48.93
57601;6.05;49.12
57701;6.07;49.09
88230;6.56;48.38
55545;5.36;49.15
57424;6.48;48.94
54070;6.34;48.80
55265;5.78;49.09
57600;6.18;49.46
88202;6.19;48.34
54401;6.89;48.55
57491;6.04;49.25
55399;5.71;49.12
57471;6.53;49.16
57141;6.50;48.92
57431;6.39;49.09
57411;5.97;49.33
55197;5.43;48.90
88301;6.70;48.38
57574;6.20;49.49
57158;6.33;48.88
54218;5.99;48.46
57653;6.28;48.99
55398;5.73;48.69
55444;5.53;48.95
57093;7.10;49.14
57313;6.49;49.05
57486;6.43;48.95
55243;5.64;49.05
57129;6.25;49.18
57020;6.40;49.03
57714;6.56;49.10
54310;6.25;48.45
57260;7.02;49.16
57128;6.41;49.20
57337;6.86;49.06
57283;6.16;49.25
54128;5.81;48.65
54235;6.01;48.50
57736;6.36;49.19
57342;6.90;48.65
54530;5.97;48.40
54190;6.00;48.40
54483;6.30;48.62
57530;6.52;49.22
57751;6.16;49.16
57609;6.43;48.97
54594;5.85;48.98
57656;6.32;49.04
55143;5.49;49.20
54158;5.98;48.49
57460;6.66;49.25
55001;5.51;48.53
57220;6.41;48.97
54120;5.83;48.62
57565;5.92;49.49
57716;6.31;49.21
57172;6.54;49.18
57346;6.89;48.95
54121;6.39;48.53
57079;6.48;49.33
57076;6.30;49.47
57554;6.21;49.02
57051;6.61;48.94
57127;6.44;49.04
57546;6.11;49.17
57177;6.72;48.81
54241;6.06;48.40
57085;6.48;49.11
57598;7.00;49.13
54487;6.40;48.42
54210;6.71;48.56
57605;6.30;48.94
54492;5.83;48.77
57146;6.14;49.03
57386;6.64;49.08
54165;6.22;48.72
54339;6.19;48.72
54532;5.95;48.80
54133;6.62;48.70
54577;6.25;48.81
57533;6.36;49.08
88260;6.33;48.36
88107;5.76;48.48
54276;6.24;48.85
54346;5.92;48.78
54191;6.88;48.49
54061;6.66;48.56
54539;6.82;48.48
57457;6.43;49.32
54438;6.03;48.39
54094;6.19;48.41
54116;6.54;48.59
57634;6.10;49.16
54369;6.14;48.81
57484;6.87;49.17
54301;6.32;48.81
57130;6.52;48.90
88185;6.09;48.35
54237;6.01;48.38
55448;5.40;48.88
55334;5.53;48.70
54430;6.11;48.77
57560;6.68;48.92
54186;6.22;48.75
57148;6.34;49.10
57238;6.44;48.84
54404;5.89;48.85
54357;6.15;48.71
55325;5.52;49.25
55060;5.57;49.09
55526;5.51;48.80
57719;6.53;48.93
57683;6.15;49.31
55339;5.54;49.24
57160;6.68;49.21
57329;6.50;49.26
57296;6.61;49.22
57097;6.50;49.18
54246;6.86;48.55
54199;6.66;48.50
57638;6.92;49.21
55163;5.72;49.06
54272;5.98;48.76
55360;5.54;49.05
55356;5.54;49.18
55320;5.68;49.09
88379;6.47;48.36
88239;6.21;48.39
54222;6.51;48.49
57375;6.71;48.69
88457;5.63;48.40
54268;6.12;48.41
57482;6.30;49.12
54468;6.32;48.56
57231;6.33;48.92
57358;6.34;49.31
88363;5.82;48.48
57264;6.95;49.08
54601;6.66;48.69
54108;6.25;48.58
55381;5.66;48.58
55405;5.58;49.37
55350;5.61;48.58
54392;5.90;48.60
57331;6.36;49.29
55058;5.59;48.81
88344;5.59;48.36
57004;6.59;48.92
54446;6.58;48.72
54466;5.82;48.79
54189;5.93;48.46
88350;5.92;48.38
57606;6.71;49.13
88090;6.32;48.38
57057;6.39;48.98
54087;5.85;48.94
57022;6.04;49.39
57112;6.51;49.13
54117;6.07;48.44
57010;6.34;48.90
57293;6.44;48.99
57186;6.40;49.28
57726;6.46;49.02
54114;6.07;48.96
54068;5.97;48.38
55327;5.55;48.60
54452;6.74;48.60
88416;6.51;48.35
55500;5.70;49.33
54544;5.98;49.03
54195;6.40;48.62
55172;5.58;49.06
54111;6.09;48.64
57001;6.35;49.26
55089;5.69;48.50
55459;5.41;48.58
57434;6.78;48.71
57207;6.87;49.12
88038;6.18;48.39
57013;7.00;49.18
57692;6.54;48.88
57095;6.62;49.15
54591;6.17;48.52
54481;6.85;48.51
54375;6.00;48.90
57311;6.83;49.00
57059;6.58;48.90
57237;6.79;49.02
55574;5.61;48.49
57485;6.55;48.82
88338;6.51;48.37
54216;6.36;48.47
55521;5.49;49.00
57448;6.62;48.78
57140;6.24;49.05
57465;6.29;49.32
55080;5.72;48.47
54557;6.04;48.71
55495;5.59;49.40
55248;5.46;48.55
88459;5.91;48.39
57473;6.64;48.72
57391;6.39;48.86
55415;5.50;49.03
54020;6.41;48.60
54523;5.97;48.58
57101;6.95;49.15
54309;6.19;48.51
57271;6.80;49.11
57392;6.36;49.03
57704;6.36;49.34
57117;6.32;49.33
54471;6.43;48.42
54502;6.45;48.69
57345;6.30;49.35
54179;6.18;48.92
55434;5.75;48.61
57096;5.95;49.38
57016;6.55;49.28
54433;6.16;48.90
57599;6.47;49.21
57749;6.61;49.29
54205;5.78;48.67
55437;5.47;49.33
55084;5.55;48.63
57404;6.75;48.80
57595;6.84;48.83
57573;6.84;48.95
57205;6.64;49.23
57218;6.21;49.04
57557;6.26;49.49
55467;5.49;48.82
54467;6.43;48.45
57728;6.42;49.03
55329;5.55;48.83
57012;6.05;49.36
57017;6.05;49.16
55043;5.40;49.18
55162;5.69;49.30
57476;6.41;49.35
55159;5.47;48.93
55463;5.58;48.89
54226;5.74;48.59
57690;6.70;49.08
57612;6.36;49.23
57563;6.48;49.09
55242;5.67;49.14
57487;6.12;49.09
54490;6.04;48.79
54516;6.05;48.40
55256;5.78;49.07
54297;6.65;48.62
88366;5.89;48.36
54035;6.81;48.64
54429;6.11;48.55
57548;6.29;49.02
57332;6.77;49.13
55062;5.71;48.84
54588;6.44;48.59
54054;6.32;48.48
57359;6.40;49.32
55578;5.64;49.19
54335;6.44;48.65
88229;5.80;48.41
55237;5.54;49.12
54202;5.99;48.71
57165;6.61;49.24
54173;6.41;48.67
54209;6.45;48.50
57087;6.60;49.16
57041;5.95;49.42
57030;6.06;48.99
54266;6.10;48.51
55007;5.45;49.02
88504;5.94;48.38
54045;6.36;48.55
54475;6.34;48.42
57137;6.14;48.96
54395;6.18;48.69
54197;6.20;48.63
57753;6.67;48.85
55045;5.45;49.15
57316;6.86;49.10
54567;6.34;48.44
57405;6.76;48.82
57433;6.16;49.21
57277;6.45;49.21
54104;6.34;48.68
88522;6.17;48.36
57659;6.97;49.20
57155;6.40;49.12
55361;5.49;49.16
55181;5.64;49.22
57543;6.10;49.23
57099;6.74;48.72
54223;6.00;48.55
54596;6.09;48.56
54399;6.28;48.49
54119;5.87;49.00
88010;5.87;48.38
57248;6.92;48.93
54495;6.25;48.69
57357;6.91;48.98
57029;6.50;49.02
57558;6.55;48.84
55458;5.74;49.17
54332;6.04;48.90
57440;6.34;48.83
88458;6.25;48.40
88183;5.67;48.38
54520;6.63;48.58
57665;6.93;49.13
57105;6.63;49.00
54006;6.24;48.73
57367;6.37;49.32
57045;6.41;48.93
54465;6.29;48.47
55537;5.45;49.21
57246;6.74;48.76
54196;6.19;48.57
55288;5.54;48.78
57048;6.46;49.12
57381;6.44;48.87
54552;6.06;48.42
57406;6.34;48.91
55473;5.65;49.07
57221;6.12;49.33
54252;6.19;48.47
54498;6.27;48.72
55530;5.62;48.93
54247;6.07;48.50
57227;6.89;49.19
54555;6.76;48.52
54110;6.31;48.70
55156;5.45;49.38
88173;6.25;48.37
57413;6.65;49.12
57356;6.11;49.43
57275;6.67;49.02
57495;6.55;49.14
54262;6.43;48.72
57727;6.44;48.89
55457;5.71;49.07
57235;6.48;49.29
57179;6.26;49.34
55196;5.66;48.80
57647;6.09;49.32
54419;6.92;48.54
57228;6.33;48.85
57510;6.27;49.13
57139;6.25;49.01
